t,Fthrust,Fdrag,m,v,Mach,a,altitude,twr,maxV,maxMach,maxAcc,minAcc,maxG,minG
2.02,500.0,6.21273,15.58122,44.07304,0.12975,21.88186,157.42634,3.27081,44.07304,0.12975,21.89325,0,2.23249,0
2.03,500.0,6.27431,15.57961,44.29185,0.13039,21.88119,157.86817,3.27114,44.29185,0.13039,21.89325,0,2.23249,0
2.04,500.0,6.33618,15.57801,44.51065,0.13104,21.8805,158.31218,3.27148,44.51065,0.13104,21.89325,0,2.23249,0
2.05,500.0,6.39835,15.57641,44.72945,0.13168,21.87978,158.75838,3.27182,44.72945,0.13168,21.89325,0,2.23249,0
2.06,500.0,6.46082,15.57481,44.94824,0.13232,21.87905,159.20677,3.27215,44.94824,0.13232,21.89325,0,2.23249,0
2.07,500.0,6.52359,15.5732,45.16703,0.13297,21.8783,159.65735,3.27249,45.16703,0.13297,21.89325,0,2.23249,0
2.08,500.0,6.58665,15.5716,45.3858,0.13361,21.87753,160.11011,3.27283,45.3858,0.13361,21.89325,0,2.23249,0
2.09,500.0,6.65001,15.57,45.60457,0.13426,21.87675,160.56506,3.27316,45.60457,0.13426,21.89325,0,2.23249,0
2.1,500.0,6.71366,15.56839,45.82333,0.1349,21.87594,161.0222,3.2735,45.82333,0.1349,21.89325,0,2.23249,0
2.11,500.0,6.77762,15.56679,46.04208,0.13555,21.87511,161.48153,3.27384,46.04208,0.13555,21.89325,0,2.23249,0
2.12,500.0,6.84187,15.56519,46.26082,0.13619,21.87427,161.94304,3.27417,46.26082,0.13619,21.89325,0,2.23249,0
2.13,500.0,6.90641,15.56359,46.47956,0.13684,21.8734,162.40674,3.27451,46.47956,0.13684,21.89325,0,2.23249,0
2.14,500.0,6.97125,15.56198,46.69828,0.13748,21.87252,162.87263,3.27485,46.69828,0.13748,21.89325,0,2.23249,0
2.15,500.0,7.03639,15.56038,46.917,0.13813,21.87161,163.34071,3.27519,46.917,0.13813,21.89325,0,2.23249,0
2.16,500.0,7.10182,15.55878,47.1357,0.13877,21.87069,163.81097,3.27552,47.1357,0.13877,21.89325,0,2.23249,0
2.17,500.0,7.16755,15.55718,47.3544,0.13942,21.86975,164.28342,3.27586,47.3544,0.13942,21.89325,0,2.23249,0
2.18,500.0,7.23357,15.55557,47.57309,0.14006,21.86879,164.75806,3.2762,47.57309,0.14006,21.89325,0,2.23249,0
2.19,500.0,7.29989,15.55397,47.79177,0.14071,21.86781,165.23489,3.27654,47.79177,0.14071,21.89325,0,2.23249,0
2.2,500.0,7.3665,15.55237,48.01044,0.14135,21.86681,165.7139,3.27687,48.01044,0.14135,21.89325,0,2.23249,0
2.21,500.0,7.43341,15.55076,48.22909,0.14199,21.86579,166.19509,3.27721,48.22909,0.14199,21.89325,0,2.23249,0
2.22,500.0,7.50061,15.54916,48.44774,0.14264,21.86475,166.67848,3.27755,48.44774,0.14264,21.89325,0,2.23249,0
2.23,500.0,7.56811,15.54756,48.66638,0.14328,21.86369,167.16405,3.27789,48.66638,0.14328,21.89325,0,2.23249,0
2.24,500.0,7.6359,15.54596,48.885,0.14393,21.86262,167.65181,3.27823,48.885,0.14393,21.89325,0,2.23249,0
2.25,500.0,7.70398,15.54435,49.10362,0.14457,21.86152,168.14175,3.27856,49.10362,0.14457,21.89325,0,2.23249,0
2.26,500.0,7.77236,15.54275,49.32222,0.14522,21.86041,168.63388,3.2789,49.32222,0.14522,21.89325,0,2.23249,0
2.27,500.0,7.84103,15.54115,49.54082,0.14586,21.85928,169.12819,3.27924,49.54082,0.14586,21.89325,0,2.23249,0
2.28,500.0,7.91,15.53954,49.7594,0.14651,21.85812,169.62469,3.27958,49.7594,0.14651,21.89325,0,2.23249,0
2.29,500.0,7.97926,15.53794,49.97797,0.14715,21.85695,170.12338,3.27992,49.97797,0.14715,21.89325,0,2.23249,0
2.3,500.0,8.04881,15.53634,50.19652,0.14779,21.85576,170.62425,3.28025,50.19652,0.14779,21.89325,0,2.23249,0
2.31,500.0,8.11865,15.53474,50.41507,0.14844,21.85455,171.12731,3.28059,50.41507,0.14844,21.89325,0,2.23249,0
2.32,500.0,8.18879,15.53313,50.6336,0.14908,21.85332,171.63256,3.28093,50.6336,0.14908,21.89325,0,2.23249,0
2.33,500.0,8.25922,15.53153,50.85212,0.14973,21.85207,172.13998,3.28127,50.85212,0.14973,21.89325,0,2.23249,0
2.34,500.0,8.32994,15.52993,51.07063,0.15037,21.85081,172.6496,3.28161,51.07063,0.15037,21.89325,0,2.23249,0
2.35,500.0,8.40096,15.52833,51.28913,0.15102,21.84952,173.1614,3.28195,51.28913,0.15102,21.89325,0,2.23249,0
2.36,500.0,8.47226,15.52672,51.50761,0.15166,21.84821,173.67538,3.28229,51.50761,0.15166,21.89325,0,2.23249,0
2.37,500.0,8.54386,15.52512,51.72608,0.1523,21.84689,174.19155,3.28262,51.72608,0.1523,21.89325,0,2.23249,0
2.38,500.0,8.61575,15.52352,51.94453,0.15295,21.84555,174.7099,3.28296,51.94453,0.15295,21.89325,0,2.23249,0
2.39,500.0,8.68792,15.52191,52.16298,0.15359,21.84418,175.23044,3.2833,52.16298,0.15359,21.89325,0,2.23249,0
2.4,500.0,8.7604,15.52031,52.3814,0.15424,21.8428,175.75316,3.28364,52.3814,0.15424,21.89325,0,2.23249,0
2.41,500.0,8.83316,15.51871,52.59982,0.15488,21.8414,176.27807,3.28398,52.59982,0.15488,21.89325,0,2.23249,0
2.42,500.0,8.90621,15.51711,52.81822,0.15552,21.83998,176.80516,3.28432,52.81822,0.15552,21.89325,0,2.23249,0
2.43,500.0,8.97955,15.5155,53.0366,0.15617,21.83854,177.33443,3.28466,53.0366,0.15617,21.89325,0,2.23249,0
2.44,500.0,9.05318,15.5139,53.25497,0.15681,21.83709,177.86589,3.285,53.25497,0.15681,21.89325,0,2.23249,0
2.45,500.0,9.1271,15.5123,53.47333,0.15746,21.83561,178.39953,3.28534,53.47333,0.15746,21.89325,0,2.23249,0
2.46,500.0,9.20132,15.51069,53.69167,0.1581,21.83411,178.93536,3.28568,53.69167,0.1581,21.89325,0,2.23249,0
2.47,500.0,9.27582,15.50909,53.91,0.15874,21.8326,179.47336,3.28602,53.91,0.15874,21.89325,0,2.23249,0
2.48,500.0,9.35061,15.50749,54.12831,0.15939,21.83107,180.01356,3.28636,54.12831,0.15939,21.89325,0,2.23249,0
2.49,500.0,9.42569,15.50589,54.3466,0.16003,21.82951,180.55593,3.2867,54.3466,0.16003,21.89325,0,2.23249,0
2.5,500.0,9.50105,15.50428,54.56488,0.16068,21.82794,181.10049,3.28704,54.56488,0.16068,21.89325,0,2.23249,0
2.51,500.0,9.57671,15.50268,54.78315,0.16132,21.82635,181.64723,3.28738,54.78315,0.16132,21.89325,0,2.23249,0
2.52,500.0,9.65265,15.50108,55.00139,0.16196,21.82474,182.19615,3.28772,55.00139,0.16196,21.89325,0,2.23249,0
2.53,500.0,9.72889,15.49948,55.21962,0.16261,21.82311,182.74726,3.28806,55.21962,0.16261,21.89325,0,2.23249,0
2.54,500.0,9.80541,15.49787,55.43784,0.16325,21.82147,183.30054,3.2884,55.43784,0.16325,21.89325,0,2.23249,0
2.55,500.0,9.88222,15.49627,55.65604,0.16389,21.8198,183.85601,3.28874,55.65604,0.16389,21.89325,0,2.23249,0
2.56,500.0,9.95931,15.49467,55.87422,0.16454,21.81811,184.41366,3.28908,55.87422,0.16454,21.89325,0,2.23249,0
2.57,500.0,10.03669,15.49306,56.09238,0.16518,21.81641,184.9735,3.28942,56.09238,0.16518,21.89325,0,2.23249,0
2.58,500.0,10.11436,15.49146,56.31053,0.16582,21.81469,185.53551,3.28976,56.31053,0.16582,21.89325,0,2.23249,0
2.59,500.0,10.19232,15.48986,56.52866,0.16647,21.81295,186.09971,3.2901,56.52866,0.16647,21.89325,0,2.23249,0
2.6,500.0,10.27056,15.48826,56.74677,0.16711,21.81119,186.66608,3.29044,56.74677,0.16711,21.89325,0,2.23249,0
2.61,500.0,10.34909,15.48665,56.96486,0.16775,21.80941,187.23464,3.29078,56.96486,0.16775,21.89325,0,2.23249,0
2.62,500.0,10.42791,15.48505,57.18294,0.1684,21.80761,187.80538,3.29112,57.18294,0.1684,21.89325,0,2.23249,0
2.63,500.0,10.50701,15.48345,57.401,0.16904,21.80579,188.3783,3.29146,57.401,0.16904,21.89325,0,2.23249,0
2.64,500.0,10.58639,15.48184,57.61904,0.16968,21.80395,188.9534,3.2918,57.61904,0.16968,21.89325,0,2.23249,0
2.65,500.0,10.66606,15.48024,57.83706,0.17033,21.8021,189.53068,3.29214,57.83706,0.17033,21.89325,0,2.23249,0
2.66,500.0,10.74602,15.47864,58.05506,0.17097,21.80023,190.11014,3.29248,58.05506,0.17097,21.89325,0,2.23249,0
2.67,500.0,10.82626,15.47704,58.27304,0.17161,21.79833,190.69178,3.29282,58.27304,0.17161,21.89325,0,2.23249,0
2.68,500.0,10.90679,15.47543,58.49101,0.17226,21.79642,191.2756,3.29316,58.49101,0.17226,21.89325,0,2.23249,0
2.69,500.0,10.9876,15.47383,58.70895,0.1729,21.79449,191.8616,3.2935,58.70895,0.1729,21.89325,0,2.23249,0
2.7,500.0,11.06869,15.47223,58.92688,0.17354,21.79254,192.44978,3.29384,58.92688,0.17354,21.89325,0,2.23249,0
2.71,500.0,11.15007,15.47063,59.14478,0.17419,21.79058,193.04014,3.29419,59.14478,0.17419,21.89325,0,2.23249,0
2.72,500.0,11.23173,15.46902,59.36267,0.17483,21.78859,193.63268,3.29453,59.36267,0.17483,21.89325,0,2.23249,0
2.73,500.0,11.31367,15.46742,59.58054,0.17547,21.78658,194.22739,3.29487,59.58054,0.17547,21.89325,0,2.23249,0
2.74,500.0,11.3959,15.46582,59.79838,0.17611,21.78456,194.82429,3.29521,59.79838,0.17611,21.89325,0,2.23249,0
2.75,500.0,11.47841,15.46421,60.01621,0.17676,21.78252,195.42336,3.29555,60.01621,0.17676,21.89325,0,2.23249,0
2.76,500.0,11.5612,15.46261,60.23401,0.1774,21.78046,196.02461,3.29589,60.23401,0.1774,21.89325,0,2.23249,0
2.77,500.0,11.64427,15.46101,60.4518,0.17804,21.77838,196.62804,3.29623,60.4518,0.17804,21.89325,0,2.23249,0
2.78,500.0,11.72763,15.45941,60.66956,0.17868,21.77628,197.23365,3.29658,60.66956,0.17868,21.89325,0,2.23249,0
2.79,500.0,11.81127,15.4578,60.8873,0.17933,21.77416,197.84143,3.29692,60.8873,0.17933,21.89325,0,2.23249,0
2.8,500.0,11.89518,15.4562,61.10502,0.17997,21.77203,198.45139,3.29726,61.10502,0.17997,21.89325,0,2.23249,0
2.81,500.0,11.97938,15.4546,61.32272,0.18061,21.76987,199.06353,3.2976,61.32272,0.18061,21.89325,0,2.23249,0
2.82,500.0,12.06387,15.45299,61.5404,0.18125,21.7677,199.67785,3.29794,61.5404,0.18125,21.89325,0,2.23249,0
2.83,500.0,12.14863,15.45139,61.75805,0.1819,21.76551,200.29434,3.29829,61.75805,0.1819,21.89325,0,2.23249,0
2.84,500.0,12.23367,15.44979,61.97568,0.18254,21.7633,200.91301,3.29863,61.97568,0.18254,21.89325,0,2.23249,0
2.85,500.0,12.31899,15.44819,62.19329,0.18318,21.76107,201.53385,3.29897,62.19329,0.18318,21.89325,0,2.23249,0
2.86,500.0,12.40459,15.44658,62.41088,0.18382,21.75882,202.15688,3.29931,62.41088,0.18382,21.89325,0,2.23249,0
2.87,500.0,12.49047,15.44498,62.62845,0.18446,21.75655,202.78207,3.29966,62.62845,0.18446,21.89325,0,2.23249,0
2.88,500.0,12.57663,15.44338,62.84599,0.18511,21.75427,203.40944,3.3,62.84599,0.18511,21.89325,0,2.23249,0
2.89,500.0,12.66307,15.44178,63.06351,0.18575,21.75197,204.03899,3.30034,63.06351,0.18575,21.89325,0,2.23249,0
2.9,500.0,12.74979,15.44017,63.28101,0.18639,21.74964,204.67071,3.30068,63.28101,0.18639,21.89325,0,2.23249,0
2.91,500.0,12.83679,15.43857,63.49848,0.18703,21.7473,205.30461,3.30103,63.49848,0.18703,21.89325,0,2.23249,0
2.92,500.0,12.92406,15.43697,63.71593,0.18767,21.74495,205.94068,3.30137,63.71593,0.18767,21.89325,0,2.23249,0
2.93,500.0,13.01161,15.43536,63.93336,0.18832,21.74257,206.57893,3.30171,63.93336,0.18832,21.89325,0,2.23249,0
2.94,500.0,13.09944,15.43376,64.15076,0.18896,21.74017,207.21935,3.30205,64.15076,0.18896,21.89325,0,2.23249,0
2.95,500.0,13.18755,15.43216,64.36813,0.1896,21.73776,207.86195,3.3024,64.36813,0.1896,21.89325,0,2.23249,0
2.96,500.0,13.27593,15.43056,64.58549,0.19024,21.73533,208.50671,3.30274,64.58549,0.19024,21.89325,0,2.23249,0
2.97,500.0,13.36459,15.42895,64.80282,0.19088,21.73287,209.15365,3.30308,64.80282,0.19088,21.89325,0,2.23249,0
2.98,500.0,13.45353,15.42735,65.02012,0.19152,21.7304,209.80277,3.30343,65.02012,0.19152,21.89325,0,2.23249,0
2.99,500.0,13.54274,15.42575,65.2374,0.19217,21.72792,210.45406,3.30377,65.2374,0.19217,21.89325,0,2.23249,0
3.0,500.0,13.63223,15.42414,65.45465,0.19281,21.72541,211.10752,3.30411,65.45465,0.19281,21.89325,0,2.23249,0
3.01,500.0,13.72199,15.42254,65.67188,0.19345,21.72288,211.76315,3.30446,65.67188,0.19345,21.89325,0,2.23249,0
3.02,500.0,13.81203,15.42094,65.88909,0.19409,21.72034,212.42095,3.3048,65.88909,0.19409,21.89325,0,2.23249,0
3.03,500.0,13.90235,15.41934,66.10626,0.19473,21.71778,213.08093,3.30514,66.10626,0.19473,21.89325,0,2.23249,0
3.04,500.0,13.99294,15.41773,66.32342,0.19537,21.7152,213.74308,3.30549,66.32342,0.19537,21.89325,0,2.23249,0
3.05,500.0,14.0838,15.41613,66.54054,0.19601,21.7126,214.4074,3.30583,66.54054,0.19601,21.89325,0,2.23249,0
3.06,500.0,14.17494,15.41453,66.75764,0.19665,21.70998,215.07389,3.30617,66.75764,0.19665,21.89325,0,2.23249,0
3.07,500.0,14.26635,15.41293,66.97472,0.1973,21.70735,215.74255,3.30652,66.97472,0.1973,21.89325,0,2.23249,0
3.08,500.0,14.35803,15.41132,67.19176,0.19794,21.7047,216.41338,3.30686,67.19176,0.19794,21.89325,0,2.23249,0
3.09,500.0,14.44999,15.40972,67.40878,0.19858,21.70202,217.08639,3.3072,67.40878,0.19858,21.89325,0,2.23249,0
3.1,500.0,14.54222,15.40812,67.62578,0.19922,21.69933,217.76156,3.30755,67.62578,0.19922,21.89325,0,2.23249,0
3.11,500.0,14.63472,15.40651,67.84274,0.19986,21.69663,218.4389,3.30789,67.84274,0.19986,21.89325,0,2.23249,0
3.12,500.0,14.7275,15.40491,68.05968,0.2005,21.6939,219.11842,3.30824,68.05968,0.2005,21.89325,0,2.23249,0
3.13,500.0,14.82055,15.40331,68.27659,0.20114,21.69116,219.8001,3.30858,68.27659,0.20114,21.89325,0,2.23249,0
3.14,500.0,14.91386,15.40171,68.49348,0.20178,21.68839,220.48395,3.30893,68.49348,0.20178,21.89325,0,2.23249,0
3.15,500.0,15.00745,15.4001,68.71033,0.20242,21.68561,221.16997,3.30927,68.71033,0.20242,21.89325,0,2.23249,0
3.16,500.0,15.10132,15.3985,68.92716,0.20306,21.68281,221.85815,3.30961,68.92716,0.20306,21.89325,0,2.23249,0
3.17,500.0,15.19545,15.3969,69.14396,0.2037,21.67999,222.54851,3.30996,69.14396,0.2037,21.89325,0,2.23249,0
3.18,500.0,15.28985,15.39529,69.36073,0.20434,21.67716,223.24103,3.3103,69.36073,0.20434,21.89325,0,2.23249,0
3.19,500.0,15.38452,15.39369,69.57748,0.20498,21.67431,223.93572,3.31065,69.57748,0.20498,21.89325,0,2.23249,0
3.2,500.0,15.47946,15.39209,69.79419,0.20562,21.67143,224.63258,3.31099,69.79419,0.20562,21.89325,0,2.23249,0
3.21,500.0,15.57467,15.39049,70.01088,0.20626,21.66854,225.33161,3.31134,70.01088,0.20626,21.89325,0,2.23249,0
3.22,500.0,15.67015,15.38888,70.22753,0.2069,21.66564,226.0328,3.31168,70.22753,0.2069,21.89325,0,2.23249,0
3.23,500.0,15.7659,15.38728,70.44416,0.20754,21.66271,226.73616,3.31203,70.44416,0.20754,21.89325,0,2.23249,0
3.24,500.0,15.86192,15.38568,70.66076,0.20818,21.65976,227.44168,3.31237,70.66076,0.20818,21.89325,0,2.23249,0
3.25,500.0,15.95821,15.38407,70.87732,0.20882,21.6568,228.14937,3.31272,70.87732,0.20882,21.89325,0,2.23249,0
3.26,500.0,16.05476,15.38247,71.09386,0.20946,21.65382,228.85923,3.31306,71.09386,0.20946,21.89325,0,2.23249,0
3.27,500.0,16.15158,15.38087,71.31037,0.2101,21.65082,229.57125,3.31341,71.31037,0.2101,21.89325,0,2.23249,0
3.28,500.0,16.24867,15.37927,71.52685,0.21074,21.64781,230.28544,3.31375,71.52685,0.21074,21.89325,0,2.23249,0
3.29,500.0,16.34602,15.37766,71.7433,0.21138,21.64477,231.00179,3.3141,71.7433,0.21138,21.89325,0,2.23249,0
3.3,500.0,16.44364,15.37606,71.95971,0.21202,21.64172,231.7203,3.31444,71.95971,0.21202,21.89325,0,2.23249,0
3.31,500.0,16.54153,15.37446,72.1761,0.21266,21.63865,232.44098,3.31479,72.1761,0.21266,21.89325,0,2.23249,0
3.32,500.0,16.63968,15.37286,72.39246,0.2133,21.63556,233.16382,3.31513,72.39246,0.2133,21.89325,0,2.23249,0
3.33,500.0,16.7381,15.37125,72.60878,0.21394,21.63245,233.88883,3.31548,72.60878,0.21394,21.89325,0,2.23249,0
3.34,500.0,16.83679,15.36965,72.82507,0.21457,21.62933,234.616,3.31583,72.82507,0.21457,21.89325,0,2.23249,0
3.35,500.0,16.93574,15.36805,73.04134,0.21521,21.62619,235.34533,3.31617,73.04134,0.21521,21.89325,0,2.23249,0
3.36,500.0,17.03495,15.36644,73.25757,0.21585,21.62303,236.07683,3.31652,73.25757,0.21585,21.89325,0,2.23249,0
3.37,500.0,17.13443,15.36484,73.47376,0.21649,21.61985,236.81048,3.31686,73.47376,0.21649,21.89325,0,2.23249,0
3.38,500.0,17.23417,15.36324,73.68993,0.21713,21.61665,237.5463,3.31721,73.68993,0.21713,21.89325,0,2.23249,0
3.39,500.0,17.33417,15.36164,73.90607,0.21777,21.61344,238.28428,3.31756,73.90607,0.21777,21.89325,0,2.23249,0
3.4,500.0,17.43444,15.36003,74.12217,0.21841,21.61021,239.02442,3.3179,74.12217,0.21841,21.89325,0,2.23249,0
3.41,500.0,17.53497,15.35843,74.33824,0.21905,21.60696,239.76672,3.31825,74.33824,0.21905,21.89325,0,2.23249,0
3.42,500.0,17.63577,15.35683,74.55427,0.21968,21.60369,240.51119,3.31859,74.55427,0.21968,21.89325,0,2.23249,0
3.43,500.0,17.73682,15.35522,74.77028,0.22032,21.60041,241.25781,3.31894,74.77028,0.22032,21.89325,0,2.23249,0
3.44,500.0,17.83814,15.35362,74.98625,0.22096,21.59711,242.00659,3.31929,74.98625,0.22096,21.89325,0,2.23249,0
3.45,500.0,17.93972,15.35202,75.20219,0.2216,21.59379,242.75753,3.31963,75.20219,0.2216,21.89325,0,2.23249,0
3.46,500.0,18.04156,15.35042,75.41809,0.22224,21.59045,243.51064,3.31998,75.41809,0.22224,21.89325,0,2.23249,0
3.47,500.0,18.14366,15.34881,75.63396,0.22288,21.58709,244.2659,3.32033,75.63396,0.22288,21.89325,0,2.23249,0
3.48,500.0,18.24602,15.34721,75.8498,0.22351,21.58372,245.02331,3.32067,75.8498,0.22351,21.89325,0,2.23249,0
3.49,500.0,18.34864,15.34561,76.0656,0.22415,21.58033,245.78289,3.32102,76.0656,0.22415,21.89325,0,2.23249,0
3.5,500.0,18.45152,15.34401,76.28137,0.22479,21.57692,246.54463,3.32137,76.28137,0.22479,21.89325,0,2.23249,0
3.51,500.0,18.55466,15.3424,76.49711,0.22543,21.57349,247.30852,3.32171,76.49711,0.22543,21.89325,0,2.23249,0
3.52,500.0,18.65806,15.3408,76.71281,0.22606,21.57005,248.07457,3.32206,76.71281,0.22606,21.89325,0,2.23249,0
3.53,500.0,18.76172,15.3392,76.92847,0.2267,21.56659,248.84277,3.32241,76.92847,0.2267,21.89325,0,2.23249,0
3.54,500.0,18.86564,15.33759,77.1441,0.22734,21.56311,249.61314,3.32276,77.1441,0.22734,21.89325,0,2.23249,0
3.55,500.0,18.96981,15.33599,77.3597,0.22798,21.55961,250.38566,3.3231,77.3597,0.22798,21.89325,0,2.23249,0
3.56,500.0,19.07424,15.33439,77.57526,0.22861,21.5561,251.16033,3.32345,77.57526,0.22861,21.89325,0,2.23249,0
3.57,500.0,19.17893,15.33279,77.79079,0.22925,21.55256,251.93716,3.3238,77.79079,0.22925,21.89325,0,2.23249,0
3.58,500.0,19.28388,15.33118,78.00628,0.22989,21.54902,252.71615,3.32414,78.00628,0.22989,21.89325,0,2.23249,0
3.59,500.0,19.38908,15.32958,78.22173,0.23053,21.54545,253.49729,3.32449,78.22173,0.23053,21.89325,0,2.23249,0
3.6,500.0,19.49454,15.32798,78.43715,0.23116,21.54186,254.28058,3.32484,78.43715,0.23116,21.89325,0,2.23249,0
3.61,500.0,19.60025,15.32637,78.65253,0.2318,21.53826,255.06603,3.32519,78.65253,0.2318,21.89325,0,2.23249,0
3.62,500.0,19.70622,15.32477,78.86788,0.23244,21.53464,255.85363,3.32554,78.86788,0.23244,21.89325,0,2.23249,0
3.63,500.0,19.81245,15.32317,79.08319,0.23307,21.53101,256.64339,3.32588,79.08319,0.23307,21.89325,0,2.23249,0
3.64,500.0,19.91893,15.32157,79.29846,0.23371,21.52735,257.4353,3.32623,79.29846,0.23371,21.89325,0,2.23249,0
3.65,500.0,20.02566,15.31996,79.5137,0.23435,21.52368,258.22936,3.32658,79.5137,0.23435,21.89325,0,2.23249,0
3.66,500.0,20.13265,15.31836,79.7289,0.23498,21.51999,259.02557,3.32693,79.7289,0.23498,21.89325,0,2.23249,0
3.67,500.0,20.23989,15.31676,79.94406,0.23562,21.51629,259.82393,3.32727,79.94406,0.23562,21.89325,0,2.23249,0
3.68,500.0,20.34739,15.31516,80.15919,0.23625,21.51256,260.62445,3.32762,80.15919,0.23625,21.89325,0,2.23249,0
3.69,500.0,20.45513,15.31355,80.37428,0.23689,21.50882,261.42712,3.32797,80.37428,0.23689,21.89325,0,2.23249,0
3.7,500.0,20.56313,15.31195,80.58933,0.23753,21.50506,262.23194,3.32832,80.58933,0.23753,21.89325,0,2.23249,0
3.71,500.0,20.67139,15.31035,80.80434,0.23816,21.50129,263.0389,3.32867,80.80434,0.23816,21.89325,0,2.23249,0
3.72,500.0,20.77989,15.30874,81.01932,0.2388,21.49749,263.84802,3.32902,81.01932,0.2388,21.89325,0,2.23249,0
3.73,500.0,20.88865,15.30714,81.23425,0.23943,21.49368,264.65929,3.32937,81.23425,0.23943,21.89325,0,2.23249,0
3.74,500.0,20.99765,15.30554,81.44915,0.24007,21.48986,265.47271,3.32971,81.44915,0.24007,21.89325,0,2.23249,0
3.75,500.0,21.10691,15.30394,81.66401,0.2407,21.48601,266.28827,3.33006,81.66401,0.2407,21.89325,0,2.23249,0
3.76,500.0,21.21642,15.30233,81.87883,0.24134,21.48215,267.10599,3.33041,81.87883,0.24134,21.89325,0,2.23249,0
3.77,500.0,21.32618,15.30073,82.09362,0.24198,21.47827,267.92585,3.33076,82.09362,0.24198,21.89325,0,2.23249,0
3.78,500.0,21.43618,15.29913,82.30836,0.24261,21.47438,268.74786,3.33111,82.30836,0.24261,21.89325,0,2.23249,0
3.79,500.0,21.54644,15.29752,82.52306,0.24325,21.47046,269.57202,3.33146,82.52306,0.24325,21.89325,0,2.23249,0
3.8,500.0,21.65694,15.29592,82.73773,0.24388,21.46653,270.39832,3.33181,82.73773,0.24388,21.89325,0,2.23249,0
3.81,500.0,21.76769,15.29432,82.95235,0.24452,21.46259,271.22677,3.33216,82.95235,0.24452,21.89325,0,2.23249,0
3.82,500.0,21.8787,15.29272,83.16694,0.24515,21.45862,272.05737,3.33251,83.16694,0.24515,21.89325,0,2.23249,0
3.83,500.0,21.98994,15.29111,83.38149,0.24579,21.45464,272.89011,3.33285,83.38149,0.24579,21.89325,0,2.23249,0
3.84,500.0,22.10144,15.28951,83.59599,0.24642,21.45064,273.725,3.3332,83.59599,0.24642,21.89325,0,2.23249,0
3.85,500.0,22.21318,15.28791,83.81046,0.24705,21.44663,274.56203,3.33355,83.81046,0.24705,21.89325,0,2.23249,0
3.86,500.0,22.32517,15.28631,84.02489,0.24769,21.4426,275.40121,3.3339,84.02489,0.24769,21.89325,0,2.23249,0
3.87,500.0,22.43741,15.2847,84.23927,0.24832,21.43855,276.24253,3.33425,84.23927,0.24832,21.89325,0,2.23249,0
3.88,500.0,22.54989,15.2831,84.45362,0.24896,21.43448,277.08599,3.3346,84.45362,0.24896,21.89325,0,2.23249,0
3.89,500.0,22.66261,15.2815,84.66792,0.24959,21.4304,277.9316,3.33495,84.66792,0.24959,21.89325,0,2.23249,0
3.9,500.0,22.77558,15.27989,84.88218,0.25023,21.4263,278.77935,3.3353,84.88218,0.25023,21.89325,0,2.23249,0
3.91,500.0,22.8888,15.27829,85.0964,0.25086,21.42218,279.62924,3.33565,85.0964,0.25086,21.89325,0,2.23249,0
3.92,500.0,23.00226,15.27669,85.31059,0.25149,21.41805,280.48128,3.336,85.31059,0.25149,21.89325,0,2.23249,0
3.93,500.0,23.11596,15.27509,85.52472,0.25213,21.4139,281.33545,3.33635,85.52472,0.25213,21.89325,0,2.23249,0
3.94,500.0,23.2299,15.27348,85.73882,0.25276,21.40973,282.19177,3.3367,85.73882,0.25276,21.89325,0,2.23249,0
3.95,500.0,23.34409,15.27188,85.95288,0.25339,21.40554,283.05023,3.33705,85.95288,0.25339,21.89325,0,2.23249,0
3.96,500.0,23.45853,15.27028,86.16689,0.25403,21.40134,283.91083,3.3374,86.16689,0.25403,21.89325,0,2.23249,0
3.97,500.0,23.5732,15.26867,86.38086,0.25466,21.39713,284.77357,3.33775,86.38086,0.25466,21.89325,0,2.23249,0
3.98,500.0,23.68811,15.26707,86.59479,0.25529,21.39289,285.63845,3.3381,86.59479,0.25529,21.89325,0,2.23249,0
3.99,500.0,23.80327,15.26547,86.80868,0.25593,21.38864,286.50546,3.33845,86.80868,0.25593,21.89325,0,2.23249,0
4.0,500.0,23.91867,15.26387,87.02252,0.25656,21.38437,287.37462,3.3388,87.02252,0.25656,21.89325,0,2.23249,0
4.01,500.0,24.0343,15.26226,87.23632,0.25719,21.38009,288.24591,3.33915,87.23632,0.25719,21.89325,0,2.23249,0
4.02,500.0,24.15018,15.26066,87.45008,0.25783,21.37579,289.11935,3.3395,87.45008,0.25783,21.89325,0,2.23249,0
4.03,500.0,24.2663,15.25906,87.66379,0.25846,21.37147,289.99491,3.33986,87.66379,0.25846,21.89325,0,2.23249,0
4.04,500.0,24.38266,15.25746,87.87747,0.25909,21.36713,290.87262,3.34021,87.87747,0.25909,21.89325,0,2.23249,0
4.05,500.0,24.49925,15.25585,88.09109,0.25972,21.36278,291.75246,3.34056,88.09109,0.25972,21.89325,0,2.23249,0
4.06,500.0,24.61609,15.25425,88.30468,0.26036,21.35842,292.63444,3.34091,88.30468,0.26036,21.89325,0,2.23249,0
4.07,500.0,24.73316,15.25265,88.51822,0.26099,21.35403,293.51856,3.34126,88.51822,0.26099,21.89325,0,2.23249,0
4.08,500.0,24.85047,15.25104,88.73171,0.26162,21.34963,294.40481,3.34161,88.73171,0.26162,21.89325,0,2.23249,0
4.09,500.0,24.96801,15.24944,88.94517,0.26225,21.34521,295.29319,3.34196,88.94517,0.26225,21.89325,0,2.23249,0
